Unnamed: 0,ID,empatica_bvp,empatica_eda,empatica_temp,samsung_bvp,CL
175,0,1.3156582871,-0.2887171256,0.9933256693,-0.1378006946,1
176,0,-2.4282903764,-0.3032466915,0.9933256693,-0.1523920289,1
177,0,0.4264780047,-0.3068797920,0.9933256693,-0.1427563645,1
178,0,0.5706755945,-0.3068797920,0.9933256693,-0.1758860555,1
179,0,0.4040313412,-0.3032466915,0.9810347131,-0.1768038923,1
180,0,-0.7979401866,-0.3068797920,0.9810347131,-0.2024352136,1
181,0,-3.2688792225,-0.3105128925,0.9933256693,-0.2269378877,1
182,0,0.5812825804,-0.3105128925,0.9933256693,-0.2328081511,1
183,0,-1.2484215019,-0.2959833266,0.9933256693,-0.2330481508,1
184,0,0.6596308962,-0.3032466915,0.9933256693,-0.2913680827,1
185,0,-0.0852944498,-0.3068797920,0.9933256693,-0.2827897143,1
186,0,-0.8260056886,-0.3141459930,0.9933256693,-0.3033226633,1
187,0,0.1992592886,-0.3032466915,0.9933256693,-0.2918221362,1
188,0,0.3372073661,-0.3141459930,0.9810347131,-0.2965215902,1
189,0,-4.0187353868,-0.3250452945,0.9564528008,-0.3027421234,1
190,0,-0.2673045021,-0.3177790935,0.9810347131,-0.3080188740,1
191,0,0.4438505182,-0.3286783950,0.9810347131,-0.2951075378,1
192,0,0.6017511854,-0.3323086594,0.9564528008,-0.3137723808,1
193,0,0.2940340899,-0.3250452945,0.9564528008,-0.3620966486,1
194,0,-0.3687875017,-0.3286783950,0.9810347131,-0.3546988195,1
195,0,0.6634150081,-0.3250452945,0.9810347131,-0.3119885991,1
196,0,0.1204809601,-0.3395748604,0.9810347131,-0.3005788827,1
197,0,0.5498056500,-0.3323086594,0.9810347131,-0.3187345372,1
198,0,0.0438240218,-0.3432079609,0.9810347131,-0.3157896757,1
199,0,0.0060115766,-0.3504741619,0.9564528008,-0.2607551455,1
200,0,-0.9334801929,-0.3432079609,0.9564528008,-0.2487940784,1
201,0,-0.7975961764,-0.3432079609,0.9564528008,-0.2974005081,1
202,0,0.3487317067,-0.3432079609,0.9564528008,-0.2867010611,1
203,0,0.2608944380,-0.3432079609,0.9564528008,-0.3156826488,1
204,0,0.0931321517,-0.3577375268,0.9564528008,-0.2996934783,1
205,0,0.4405824216,-0.3504741619,0.9564528008,-0.2626135217,1
206,0,-1.5410881525,-0.3541072624,0.9564528008,-0.2260168077,1
207,0,-0.9397583785,-0.3577375268,0.9318708884,-0.1338309695,1
208,0,0.1159228253,-0.3686368283,0.9318708884,-0.1309509729,1
209,0,0.7207787036,-0.3650037278,0.9318708884,-0.1106969425,1
210,0,0.2523515303,-0.3759030293,0.9072889761,-0.1244969264,1
211,0,0.3539778618,-0.3722699288,0.9072889761,-0.1264136809,1
212,0,0.6680304721,-0.3686368283,0.9072889761,-0.1201996341,1
213,0,0.5405173755,-0.3759030293,0.9072889761,-0.1099542407,1
214,0,-0.2348815437,-0.3759030293,0.9072889761,-0.1218601727,1
215,0,-2.7466717871,-0.3795361298,0.9318708884,-0.1258526005,1
216,0,0.4676732224,-0.3831692303,0.9318708884,-0.1216785513,1
217,0,0.2513194998,-0.3904325952,0.9318708884,-0.1358547509,1
218,0,1.7977885379,-0.3867994946,0.9318708884,-0.1187401763,1
219,0,-0.5616052010,-0.3976987962,0.9072889761,-0.1974568411,1
220,0,1.3876424148,-0.3976987962,0.9072889761,-0.1931109002,1
221,0,-0.4072306380,-0.3904325952,0.9072889761,-0.2004665673,1
222,0,-1.8616196268,-0.3976987962,0.9072889761,-0.1844222617,1
223,0,0.3507097652,-0.3976987962,0.8827070637,-0.1665001205,1
224,0,0.4291440835,-0.4013318967,0.8827070637,-0.1842017214,1
225,0,0.4046333590,-0.4085980977,0.8827070637,-0.1819282106,1
226,0,-0.7230319725,-0.4013318967,0.9072889761,-0.1759574068,1
227,0,-0.4068866279,-0.4122311982,0.9072889761,-0.1963281938,1
228,0,-0.0456186219,-0.4013318967,0.8827070637,-0.3003550992,1
229,0,0.6124155006,-0.4049649972,0.9072889761,-0.2697194593,1
230,0,1.9684462546,-0.4013318967,0.9072889761,-0.2752653988,1
231,0,0.8816034573,-0.4049649972,0.9072889761,-0.2621432520,1
232,0,-0.7456793143,-0.4085980977,0.8581251514,-0.2726189154,1
233,0,0.5309710933,-0.4085980977,0.8581251514,-0.2525659659,1
234,0,-2.8168498615,-0.4231276635,0.9072889761,-0.2301519380,1
235,0,-0.4184969710,-0.4231276635,0.8827070637,-0.2764394515,1
236,0,-0.0653992066,-0.4267607641,0.8827070637,-0.2724502669,1
237,0,-0.4869549945,-0.4194945630,0.8581251514,-0.3362155978,1
238,0,0.5893668194,-0.4231276635,0.8581251514,-0.2976729402,1
239,0,0.3197201768,-0.4303938646,0.8581251514,-0.2994242895,1
240,0,0.4950220307,-0.4194945630,0.8581251514,-0.2747140481,1
241,0,-0.0227992750,-0.4267607641,0.8581251514,-0.2938588906,1
242,0,-0.4510059319,-0.4412903299,0.8827070637,-0.2591529852,1
243,0,-3.9296367532,-0.4376600656,0.8581251514,-0.2537951536,1
244,0,0.1128267338,-0.4412903299,0.8581251514,-0.2248946469,1
245,0,-0.4000064245,-0.4521896314,0.8581251514,-0.3115604915,1
246,0,-0.1989898104,-0.4449234304,0.8581251514,-0.2474448908,1
247,0,0.1142027745,-0.4521896314,0.8335432390,-0.2288968043,1
248,0,0.8638869336,-0.4485565309,0.8335432390,-0.1834265872,1
249,0,0.2440952863,-0.4449234304,0.8335432390,-0.1755065965,1
250,0,1.5964565869,-0.4376600656,0.8335432390,-0.1114623470,1
251,0,-1.5469363254,-0.4703522978,0.8581251514,-0.0765326581,1
252,0,0.5634800542,-0.4667220335,0.8335432390,-0.1777703776,1
253,0,-0.4034465262,-0.4776184988,0.8335432390,-0.1748255162,1
254,0,1.4194060260,-0.4739853983,0.7966703705,-0.1857876655,1
255,0,-0.3131438570,-0.4776184988,0.7966703705,-0.1375833976,1
256,0,0.6761433843,-0.4812515993,0.7966703705,-0.1288428672,1
257,0,-0.7016460127,-0.4776184988,0.7966703705,-0.1113391039,1
258,0,-1.0352785294,-0.4885178003,0.7966703705,-0.0790721146,1
259,0,0.3416221689,-0.4739853983,0.7966703705,-0.0528861993,1
260,0,0.0407566036,-0.4848846998,0.7966703705,-0.0605726768,1
261,0,1.3694672052,-0.4921509008,0.7720884581,-0.0423229684,1
262,0,-0.7002699721,-0.4812515993,0.7966703705,-0.0507067424,1
263,0,-0.2455458589,-0.4921509008,0.7966703705,-0.0512321471,1
264,0,0.6572514983,-0.4848846998,0.7966703705,-0.1907757678,1
265,0,0.5422374263,-0.4921509008,0.7966703705,-0.1901822550,1
266,0,0.0112004024,-0.4957811652,0.7966703705,-0.1881584736,1
267,0,-0.2448578386,-0.4994142657,0.7966703705,-0.2748729668,1
268,0,0.1867029174,-0.4957811652,0.7720884581,-0.3156826488,1
269,0,0.6181776710,-0.5030473662,0.7597975020,-0.2724567534,1
270,0,0.0143538232,-0.4957811652,0.7597975020,-0.2887021398,1
271,0,0.3714937071,-0.5066804667,0.7720884581,-0.2623800084,1
272,0,0.3231889517,-0.4812515993,0.7597975020,-0.2052373725,1
273,0,-1.6899585529,-0.5139466677,0.7597975020,-0.1857519899,1
274,0,-0.0973634790,-0.5175797682,0.7597975020,-0.1681249835,1
275,0,0.5058870243,-0.5212128687,0.7597975020,-0.1564720241,1
276,0,1.4880933839,-0.5248431331,0.7597975020,-0.1604385060,1
277,0,-0.0257233614,-0.5284762336,0.7597975020,-0.1646417443,1
278,0,-0.8512330894,-0.5212128687,0.7597975020,-0.1758374069,1
279,0,0.5237468798,-0.5321093341,0.7597975020,-0.1633412053,1
280,0,-0.8275537343,-0.5212128687,0.7597975020,-0.1730774101,1
281,0,0.6005471498,-0.5357424346,0.7597975020,-0.2097746645,1
282,0,-1.9953535797,-0.5321093341,0.7597975020,-0.1491812218,1
283,0,-0.3846979720,-0.5321093341,0.7597975020,-0.1549185124,1
284,0,0.2864658662,-0.5321093341,0.7597975020,-0.1392893415,1
285,0,0.2234546762,-0.5430086356,0.7352155896,-0.1345088066,1
286,0,0.6306480396,-0.5357424346,0.7352155896,-0.1118969411,1
287,0,0.0812638009,-0.5393755351,0.7352155896,-0.1635812050,1
288,0,-0.0376490415,-0.5393755351,0.7352155896,-0.1280709762,1
289,0,0.3097725551,-0.5393755351,0.7352155896,-0.1247531423,1
290,0,0.3210388881,-0.5539051010,0.7352155896,-0.1076937028,1
291,0,-0.1039283454,-0.5502720005,0.7352155896,-0.1827292907,1
292,0,-0.5806117628,-0.5575382015,0.7352155896,-0.1835855060,1
293,0,-0.0099848962,-0.5611713020,0.7106336773,-0.1777249723,1
294,0,0.2106116241,-0.5539051010,0.7106336773,-0.2696740540,1
295,0,1.3070580329,-0.5539051010,0.7106336773,-0.2268373473,1
296,0,0.4388623708,-0.5648044025,0.7352155896,-0.1966006259,1
297,0,0.0536569849,-0.5575382015,0.7352155896,-0.1543249996,1
298,0,0.0110283973,-0.5575382015,0.7352155896,-0.1302601629,1
299,0,0.6164576201,-0.5720706035,0.6860517649,-0.1518828403,1
300,0,0.0440533734,-0.5684375030,0.6860517649,-0.0901607503,1
301,0,-0.8529531403,-0.5720706035,0.6614698526,-0.0477683674,1
302,0,-0.5555850231,-0.5684375030,0.6860517649,0.0100521055,1
303,0,-0.5552123397,-0.5793339684,0.6860517649,-0.0118786796,1
304,0,-0.1669395355,-0.5793339684,0.6860517649,0.0013991427,1
305,0,0.7919888085,-0.5902332699,0.6614698526,0.0100877812,1
306,0,0.7801777870,-0.5902332699,0.6614698526,0.0058942726,1
307,0,-0.0531581724,-0.5793339684,0.6614698526,0.0066823798,1
308,0,-0.3811431945,-0.5902332699,0.6860517649,0.0012564402,1
309,0,-0.0317435394,-0.5938663704,0.6860517649,0.0061926506,1
310,0,0.4621690597,-0.5938663704,0.6860517649,-0.0740191475,1
311,0,0.1915190598,-0.6011325714,0.6860517649,-0.1735022745,1
312,0,0.8817754624,-0.5974994709,0.6860517649,-0.1746633542,1
313,0,-0.8702109952,-0.6011325714,0.6860517649,-0.1846687479,1
314,0,0.6269212570,-0.6011325714,0.6860517649,-0.1757952448,1
315,0,0.3519138007,-0.6083959363,0.6614698526,-0.1893098236,1
316,0,-0.0129949852,-0.6047656719,0.6614698526,-0.2482686736,1
317,0,-0.1636141096,-0.6120290368,0.6614698526,-0.2495984018,1
318,0,-0.6410428766,-0.6192952378,0.6614698526,-0.3234339911,1
319,0,0.2256620690,-0.6229283383,0.6614698526,-0.3079053606,1
320,0,-0.1270343560,-0.6192952378,0.6614698526,-0.3621193513,1
321,0,0.4578976058,-0.6229283383,0.6368879402,-0.3234145317,1
322,0,-0.6483817660,-0.6192952378,0.6368879402,-0.3392318105,1
323,0,2.0363882628,-0.6229283383,0.6368879402,-0.3138437321,1
324,0,0.3820433637,-0.6265614388,0.6368879402,-0.3139767049,1
325,0,0.2620411443,-0.6265614388,0.6368879402,-0.3291064169,1
326,0,0.8889136734,-0.6338248036,0.6368879402,-0.3146448122,1
327,0,2.2685951264,-0.6410910046,0.6368879402,-0.3242739902,1
328,0,-0.2584462403,-0.6410910046,0.6368879402,-0.3199799411,1
329,0,-0.0440132297,-0.6410910046,0.6368879402,-0.3225129111,1
330,0,0.3179427966,-0.6483572057,0.6368879402,-0.3166167018,1
331,0,0.5090404451,-0.6410910046,0.6123060279,-0.2994113165,1
332,0,-0.7056021297,-0.6483572057,0.6368879402,-0.3041756353,1
333,0,0.8222617033,-0.6519903062,0.6368879402,-0.2929864592,1
334,0,0.6248858692,-0.6447241051,0.6368879402,-0.3295150651,1
335,0,0.0856212573,-0.6447241051,0.6368879402,-0.4281646795,1
336,0,0.6235958311,-0.6556234067,0.6123060279,-0.3754458222,1
337,0,0.2604070960,-0.6592565072,0.6368879402,-0.3159939998,1
338,0,0.3627787943,-0.6519903062,0.6123060279,-0.3193345365,1
339,0,-0.3635413467,-0.6592565072,0.6123060279,-0.2533054245,1
340,0,-0.6467190444,-0.6592565072,0.6123060279,-0.2355065263,1
341,0,0.1405195524,-0.6628867715,0.6123060279,-0.2012676474,1
342,0,0.6332281158,-0.6592565072,0.6123060279,-0.1462947387,1
343,0,1.0866335176,-0.6628867715,0.6123060279,-0.1601401280,1
344,0,1.8232739636,-0.6665198720,0.5754331594,-0.1660622832,1
345,0,-0.4043925541,-0.6737860730,0.5754331594,-0.1582168870,1
346,0,-2.8415325910,-0.6628867715,0.5754331594,-0.1693087659,1
347,0,-0.2333908273,-0.6628867715,0.5754331594,-0.1599876957,1
348,0,0.8587267811,-0.6665198720,0.6123060279,-0.1709368721,1
349,0,-0.2426791018,-0.6592565072,0.6123060279,-0.1777509182,1
350,0,-0.0688106350,-0.6592565072,0.5754331594,-0.1436612283,1
351,0,0.1073225711,-0.6665198720,0.5754331594,-0.1607044516,1
352,0,-0.7492627478,-0.6628867715,0.5631422032,-0.1521585157,1
353,0,2.0580609034,-0.6628867715,0.5631422032,-0.1352644814,1
354,0,0.0060115766,-0.6701529725,0.5754331594,-0.0649478068,1
355,0,-0.4384782340,-0.6737860730,0.5754331594,-0.0688623968,1
356,0,-0.8732784134,-0.6774191735,0.5631422032,-0.0737402289,1
357,0,0.1191622487,-0.6737860730,0.5631422032,-0.0319056832,1
358,0,0.7439993900,-0.6846853745,0.5631422032,-0.0255748798,1
359,0,0.0430786722,-0.6846853745,0.5631422032,-0.0123878682,1
360,0,-0.9275460175,-0.6774191735,0.5385602908,-0.0409640510,1
361,0,0.3209528856,-0.6737860730,0.5385602908,-0.0464808013,1
362,0,-0.3691028386,-0.6883184751,0.5385602908,-0.0943607454,1
363,0,0.6083733812,-0.6883184751,0.5631422032,-0.1045542470,1
364,0,-2.4440288416,-0.6846853745,0.5631422032,-0.1027477626,1
365,0,-0.2539741081,-0.6919487394,0.5631422032,-0.1204493635,1
366,0,0.8544839833,-0.6846853745,0.5631422032,-0.1904579304,1
367,0,-0.3880233979,-0.6883184751,0.5631422032,-0.2065541278,1
368,0,0.8411822625,-0.6774191735,0.5631422032,-0.1446471731,1
369,0,-0.2105141511,-0.6774191735,0.5631422032,-0.1428082563,1
370,0,-0.8055370835,-0.6810522740,0.5631422032,-0.1255217900,1
371,0,-0.2909552012,-0.6883184751,0.5631422032,-0.2012287286,1
372,0,0.2236266812,-0.6810522740,0.5631422032,-0.2042968331,1
373,0,0.4448825487,-0.6519903062,0.5631422032,-0.1870006371,1
374,0,0.0784257170,-0.6919487394,0.5631422032,-0.1901109037,1
375,0,0.0015681176,-0.6992149404,0.5385602908,-0.2157649278,1
376,0,0.5546791217,-0.6955818399,0.5631422032,-0.3324372239,1
377,0,0.3919909853,-0.6919487394,0.5385602908,-0.3351226261,1
