ID,empatica_bvp,empatica_eda,empatica_temp,samsung_bvp,time,CL
4.0,-52.099999999999994,,,2246046.3333333335,1708758212.98375,0
4.0,-0.6233333333333331,0.544435,34.57,2244332.25,1708758213.12375,0
4.0,6.918888888888889,0.540592,34.57,2244847.0,1708758213.26375,0
4.0,3.204444444444444,,,2248438.0,1708758213.40375,0
4.0,-32.10444444444445,0.536748,34.57,2250604.3333333335,1708758213.54375,0
4.0,-78.79444444444445,,,2242993.75,1708758213.68375,0
4.0,-101.78555555555556,0.536748,34.57,2232612.3333333335,1708758213.82375,0
4.0,96.64111111111112,,,2232462.0,1708758213.96375,0
4.0,111.55,0.538029,34.57,2234302.3333333335,1708758214.10375,0
4.0,-0.7377777777777779,,,2244356.5,1708758214.24375,0
4.0,-42.66444444444445,0.548278,34.59,2257233.6666666665,1708758214.38375,0
4.0,-37.15444444444445,0.549559,34.59,2259015.25,1708758214.52375,0
4.0,-46.7,,,2251519.0,1708758214.66375,0
4.0,3.8022222222222215,0.55084,34.59,2252597.75,1708758214.80375,0
4.0,39.24777777777778,,,2253022.6666666665,1708758214.94375,0
4.0,34.03111111111111,0.55084,34.59,2256190.75,1708758215.08375,0
4.0,61.278888888888886,,,2259891.3333333335,1708758215.22375,0
4.0,26.144444444444446,0.55084,34.59,2265085.5,1708758215.36375,0
4.0,-30.485555555555557,0.549559,34.59,2262748.3333333335,1708758215.50375,0
4.0,-49.18111111111111,,,2254256.25,1708758215.64375,0
4.0,-72.84222222222223,0.549559,34.59,2252986.0,1708758215.78375,0
4.0,-46.352222222222224,,,2253482.0,1708758215.92375,0
4.0,52.75444444444445,0.546997,34.59,2258999.6666666665,1708758216.06375,0
4.0,47.12888888888889,,,2266693.75,1708758216.20375,0
4.0,42.207499999999996,0.543154,34.59,2273906.0,1708758216.34375,0
4.0,10.796666666666667,,,2268635.0,1708758216.48375,0
4.0,-34.10666666666666,0.522657,34.59,2269586.0,1708758216.62375,0
4.0,-65.92555555555555,0.521376,34.59,2273198.25,1708758216.76375,0
4.0,36.08555555555556,,,2280012.3333333335,1708758216.90375,0
4.0,74.47666666666667,0.529062,34.59,2290342.0,1708758217.04375,0
4.0,38.16666666666666,,,2303966.25,1708758217.18375,0
4.0,-15.791111111111112,0.5265,34.59,2317247.6666666665,1708758217.32375,0
4.0,-67.52333333333334,,,2317582.0,1708758217.46375,0
4.0,-80.61444444444446,0.5265,34.59,2318331.3333333335,1708758217.60375,0
4.0,12.2,,,2324092.0,1708758217.74375,0
4.0,74.90666666666665,0.525219,34.59,2328071.3333333335,1708758217.88375,0
4.0,54.11777777777778,0.521376,34.59,2332213.75,1708758218.02375,0
4.0,27.314444444444447,,,2337287.3333333335,1708758218.16375,0
4.0,-21.334444444444447,0.520095,34.59,2341508.25,1708758218.30375,0
4.0,-74.63888888888889,,,2335831.0,1708758218.44375,0
4.0,-47.64777777777778,0.518814,34.59,2329068.75,1708758218.58375,0
4.0,37.68333333333334,,,2329067.3333333335,1708758218.72375,0
4.0,28.393333333333334,0.521376,34.59,2338394.0,1708758218.86375,0
4.0,22.272222222222222,0.521376,34.59,2359252.25,1708758219.00375,0
4.0,-17.27111111111111,,,2371306.6666666665,1708758219.14375,0
4.0,-63.861111111111114,0.520095,34.61,2373109.25,1708758219.28375,0
4.0,15.067777777777776,,,2369757.3333333335,1708758219.42375,0
4.0,64.36666666666667,0.518814,34.61,2371962.25,1708758219.56375,0
4.0,53.06444444444445,,,2407428.6666666665,1708758219.70375,0
4.0,20.48875,0.516252,34.61,2397184.75,1708758219.84375,0
4.0,-37.43,,,2388323.6666666665,1708758219.98375,0
4.0,-79.41555555555557,0.516252,34.61,2395758.0,1708758220.12375,0
4.0,34.275555555555556,0.516252,34.59,2416547.3333333335,1708758220.26375,0
4.0,54.285555555555554,,,2435534.25,1708758220.40375,0
4.0,58.797777777777775,0.516252,34.59,2439264.6666666665,1708758220.54375,0
4.0,27.57888888888889,,,2446012.0,1708758220.68375,0
4.0,-18.683333333333334,0.518814,34.59,2452358.0,1708758220.82375,0
4.0,-69.51666666666668,,,2454769.0,1708758220.96375,0
4.0,-96.89888888888889,0.520095,34.59,2443055.0,1708758221.10375,0
4.0,24.846666666666664,,,2434648.25,1708758221.24375,0
4.0,52.291111111111114,0.520095,34.59,2427279.6666666665,1708758221.38375,0
4.0,55.882222222222225,0.518814,34.59,2422332.75,1708758221.52375,0
4.0,31.43777777777778,,,2421463.3333333335,1708758221.66375,0
4.0,-8.423333333333334,0.517533,34.59,2418006.25,1708758221.80375,0
4.0,-55.632222222222225,,,2404408.0,1708758221.94375,0
4.0,-100.42888888888888,0.516252,34.59,2400674.0,1708758222.08375,0
4.0,20.10777777777778,,,2400359.0,1708758222.22375,0
4.0,62.13000000000001,0.514971,34.61,2403002.5,1708758222.36375,0
4.0,71.77444444444444,0.517533,34.61,2409007.6666666665,1708758222.50375,0
4.0,41.52333333333333,,,2402531.0,1708758222.64375,0
4.0,-9.334444444444443,0.517533,34.61,2391693.0,1708758222.78375,0
4.0,-64.21111111111112,,,2389749.75,1708758222.92375,0
4.0,-52.03666666666666,0.522657,34.61,2390738.6666666665,1708758223.06375,0
4.0,42.489999999999995,,,2395967.25,1708758223.20375,0
4.0,46.91875,0.518814,34.59,2403277.6666666665,1708758223.34375,0
4.0,46.39555555555555,,,2411870.25,1708758223.48375,0
4.0,11.374444444444443,0.518814,34.59,2407913.6666666665,1708758223.62375,0
4.0,-34.922222222222224,0.518814,34.59,2399387.75,1708758223.76375,0
4.0,-87.01444444444445,,,2398237.3333333335,1708758223.90375,0
4.0,-38.98333333333333,0.521376,34.59,2398473.0,1708758224.04375,0
4.0,33.794444444444444,,,2401452.6666666665,1708758224.18375,0
4.0,41.92666666666667,0.521376,34.59,2405028.0,1708758224.32375,0
4.0,29.49444444444445,,,2410308.0,1708758224.46375,0
4.0,-6.603333333333333,0.523938,34.59,2411951.0,1708758224.60375,0
4.0,-45.742222222222225,,,2398741.5,1708758224.74375,0
4.0,-98.20888888888888,0.523938,34.59,2394805.6666666665,1708758224.88375,0
4.0,-34.068888888888885,0.522657,34.59,2395137.0,1708758225.02375,0
4.0,39.09111111111112,,,2398892.3333333335,1708758225.16375,0
4.0,48.284444444444446,0.522657,34.61,2406289.0,1708758225.30375,0
4.0,43.56444444444444,,,2415014.0,1708758225.44375,0
4.0,1.6622222222222232,0.521376,34.61,2408600.0,1708758225.58375,0
4.0,-51.77555555555555,,,2401602.3333333335,1708758225.72375,0
4.0,-61.67777777777777,0.520095,34.61,2401482.0,1708758225.86375,0
4.0,50.47222222222222,0.521376,34.61,2402914.0,1708758226.00375,0
4.0,60.81888888888889,,,2408094.5,1708758226.14375,0
4.0,47.58,0.521376,34.63,2413896.0,1708758226.28375,0
4.0,5.091111111111112,,,2418443.75,1708758226.42375,0
4.0,-50.82111111111111,0.522657,34.63,2408410.3333333335,1708758226.56375,0
4.0,-100.94777777777777,,,2403368.0,1708758226.70375,0
4.0,-3.0287500000000023,0.521376,34.63,2402911.3333333335,1708758226.84375,0
4.0,52.681111111111115,,,2405208.0,1708758226.98375,0
4.0,57.25222222222222,0.521376,34.63,2410082.0,1708758227.12375,0
4.0,37.044444444444444,0.521376,34.63,2415198.75,1708758227.26375,0
4.0,-9.434444444444445,,,2419400.0,1708758227.40375,0
4.0,-59.949999999999996,0.518814,34.63,2407134.5,1708758227.54375,0
4.0,-102.87888888888888,,,2400524.3333333335,1708758227.68375,0
4.0,14.055555555555555,0.521376,34.63,2401983.0,1708758227.82375,0
4.0,46.74777777777778,,,2407041.6666666665,1708758227.96375,0
4.0,53.27666666666667,0.520095,34.63,2408142.25,1708758228.10375,0
4.0,28.080000000000002,,,2411273.0,1708758228.24375,0
4.0,-20.133333333333336,0.518814,34.63,2401675.5,1708758228.38375,0
4.0,-81.31444444444443,0.520095,34.63,2390852.3333333335,1708758228.52375,0
4.0,-74.68555555555555,,,2391287.0,1708758228.66375,0
4.0,48.99111111111111,0.521376,34.63,2392936.0,1708758228.80375,0
4.0,59.08555555555555,,,2398061.0,1708758228.94375,0
4.0,57.97222222222222,0.520095,34.63,2404943.6666666665,1708758229.08375,0
4.0,25.784444444444446,,,2407082.0,1708758229.22375,0
4.0,-17.553333333333335,0.517533,34.63,2396018.3333333335,1708758229.36375,0
4.0,-79.05444444444444,0.516252,34.63,2393830.5,1708758229.50375,0
4.0,7.467777777777779,,,2394326.6666666665,1708758229.64375,0
4.0,53.61555555555556,0.517533,34.63,2398536.0,1708758229.78375,0
4.0,56.287777777777784,,,2404990.0,1708758229.92375,0
4.0,37.958888888888886,0.517533,34.63,2412100.25,1708758230.06375,0
4.0,-2.656666666666667,,,2409485.3333333335,1708758230.20375,0
4.0,-43.22125,0.516252,34.61,2399277.25,1708758230.34375,0
4.0,-95.14666666666666,,,2397223.6666666665,1708758230.48375,0
4.0,-54.276666666666664,0.517533,34.61,2396160.0,1708758230.62375,0
