ID,empatica_bvp,empatica_eda,empatica_temp,samsung_bvp,time,CL
4.0,-12.83,,,1878566.5,1708757860.6989584,1
4.0,17.765,0.403474,35.03,1886227.0,1708757860.7572916,1
4.0,27.15,,,1895215.0,1708757860.815625,1
4.0,25.166666666666668,,,1903507.0,1708757860.8739583,1
4.0,19.2,,,1906254.0,1708757860.9322917,1
4.0,17.875,,,1909917.0,1708757860.990625,1
4.0,18.115000000000002,0.404754,35.03,1915357.0,1708757861.0489583,1
4.0,0.09333333333333312,,,1920124.0,1708757861.1072917,1
4.0,-23.97,,,1921965.0,1708757861.165625,1
4.0,-25.855,,,1915151.0,1708757861.2239583,1
4.0,-9.729999999999999,0.403474,35.05,1903786.0,1708757861.2822917,1
4.0,10.026666666666666,,,1895731.0,1708757861.340625,1
4.0,18.58,,,1889348.0,1708757861.3989584,1
4.0,24.835,,,1885845.0,1708757861.4572916,1
4.0,36.98,0.403474,35.05,1883526.0,1708757861.515625,1
4.0,55.864999999999995,,,1881416.0,1708757861.5739584,1
4.0,59.6725,,,1879108.5,1708757861.6322916,1
4.0,45.4125,,,1878377.0,1708757861.690625,1
4.0,41.49,,,1879061.5,1708757861.7489583,1
4.0,62.66749999999999,0.407316,35.05,1880757.0,1708757861.8072917,1
4.0,143.38,,,1882041.5,1708757861.865625,1
4.0,238.7425,,,1884225.0,1708757861.9239583,1
4.0,235.18333333333337,,,1886083.5,1708757861.9822917,1
4.0,110.2225,0.407316,35.05,1882666.0,1708757862.040625,1
4.0,-79.83,,,1872750.0,1708757862.0989583,1
4.0,-188.33249999999998,,,1865567.0,1708757862.1572917,1
4.0,-179.5533333333333,,,1861992.0,1708757862.215625,1
4.0,-134.745,0.406035,35.05,1858266.5,1708757862.2739584,1
4.0,-117.535,,,1856693.0,1708757862.3322916,1
4.0,-127.66333333333334,,,1855194.0,1708757862.390625,1
4.0,-109.02000000000001,,,1854124.0,1708757862.4489584,1
4.0,-64.3675,0.406035,35.05,1854846.5,1708757862.5072916,1
4.0,-40.1975,,,1856712.0,1708757862.565625,1
4.0,-44.083333333333336,,,1859439.5,1708757862.6239583,1
4.0,-51.015,,,1862367.0,1708757862.6822917,1
4.0,-49.457499999999996,,,1865606.0,1708757862.740625,1
4.0,-36.2525,0.406035,35.05,1868744.0,1708757862.7989583,1
4.0,-24.506666666666664,,,1871288.0,1708757862.8572917,1
4.0,-23.99,,,1873896.5,1708757862.915625,1
4.0,-33.14,,,1868148.0,1708757862.9739583,1
4.0,-43.99,0.403474,35.05,1859902.5,1708757863.0322917,1
4.0,-58.54999999999999,,,1854750.0,1708757863.090625,1
4.0,-70.23500000000001,,,1851504.5,1708757863.1489584,1
4.0,-80.2675,,,1850710.0,1708757863.2072916,1
4.0,-99.57666666666667,0.403474,35.05,1850571.5,1708757863.265625,1
4.0,-95.22749999999999,,,1850117.0,1708757863.3239584,1
4.0,-32.75,,,1851326.0,1708757863.3822916,1
4.0,41.985,,,1853499.0,1708757863.440625,1
4.0,81.13999999999999,,,1855306.0,1708757863.4989583,1
4.0,99.5325,0.404754,35.05,1858944.5,1708757863.5572917,1
4.0,116.27,,,1862577.0,1708757863.615625,1
4.0,114.68,,,1866462.5,1708757863.6739583,1
4.0,114.12666666666667,,,1870602.0,1708757863.7322917,1
4.0,113.4425,0.403474,35.05,1874980.5,1708757863.790625,1
4.0,88.975,,,1879306.0,1708757863.8489583,1
4.0,52.6125,,,1878190.5,1708757863.9072917,1
4.0,42.36333333333334,,,1870659.0,1708757863.965625,1
4.0,12.649999999999999,0.402193,35.05,1866391.5,1708757864.0239584,1
