ID,empatica_bvp,empatica_eda,empatica_temp,samsung_bvp,time,CL
0.0,1.7125,,,2217901.0,1767084708.8733695,0
0.0,-25.1325,,,2220090.0,1767084708.9342391,0
0.0,-27.775000000000002,,,2223185.0,1767084708.9951086,0
0.0,26.1575,0.289407,34.07,2224994.0,1767084709.0559783,0
0.0,58.52,,,2227155.0,1767084709.1168478,0
0.0,65.8175,,,2229533.0,1767084709.1777174,0
0.0,63.785000000000004,,,2229983.0,1767084709.238587,0
0.0,41.690000000000005,0.340629,34.07,2229286.0,1767084709.2994566,0
0.0,21.470000000000002,,,2229850.5,1767084709.360326,0
0.0,4.953333333333333,,,2230739.0,1767084709.4211957,0
0.0,-16.3525,,,2231593.5,1767084709.4820652,0
0.0,-35.182500000000005,0.311176,34.07,2232920.0,1767084709.542935,0
0.0,-41.4275,,,2234112.5,1767084709.6038043,0
0.0,-1.4074999999999998,,,2235285.0,1767084709.6646738,0
0.0,50.19499999999999,,,2237063.0,1767084709.7255435,0
0.0,83.2975,0.304773,34.07,2239033.0,1767084709.786413,0
0.0,94.62,,,2240519.0,1767084709.8472826,0
0.0,105.7025,,,2242874.0,1767084709.908152,0
0.0,120.2475,,,2244444.5,1767084709.9690218,0
0.0,113.71999999999998,0.303493,34.07,2245179.0,1767084710.0298913,0
0.0,103.10000000000001,,,2244330.0,1767084710.090761,0
0.0,47.864999999999995,,,2244121.0,1767084710.1516304,0
0.0,-117.50750000000001,,,2244651.0,1767084710.2125,0
0.0,-221.35000000000002,0.29837,34.09,2245566.0,1767084710.2733696,0
0.0,-215.57750000000001,,,2246603.0,1767084710.3342392,0
0.0,-169.6525,,,2247687.0,1767084710.3951087,0
0.0,-92.43,,,2248215.0,1767084710.4559782,0
0.0,-23.875,0.295809,34.09,2249523.5,1767084710.5168478,0
0.0,7.669999999999999,,,2251098.0,1767084710.5777173,0
0.0,20.017500000000002,,,2252617.5,1767084710.638587,0
0.0,31.115000000000002,,,2253949.0,1767084710.6994565,0
0.0,35.964999999999996,0.294529,34.09,2255454.0,1767084710.7603261,0
0.0,35.69,,,2254309.0,1767084710.8211956,0
0.0,24.595,,,2253607.0,1767084710.8820653,0
0.0,10.9175,,,2253325.0,1767084710.9429348,0
0.0,-5.8075,0.294529,34.09,2254328.0,1767084711.0038044,0
0.0,-26.9225,,,2254543.0,1767084711.064674,0
0.0,-52.405,,,2254881.0,1767084711.1255436,0
0.0,-48.85999999999999,,,2255780.5,1767084711.186413,0
0.0,-9.102500000000001,,,2256873.0,1767084711.2472825,0
0.0,22.877499999999998,0.295809,34.07,2257834.0,1767084711.3081522,0
0.0,26.395,,,2258663.0,1767084711.3690217,0
0.0,23.555,,,2259631.5,1767084711.4298913,0
0.0,30.885,,,2259273.0,1767084711.4907608,0
0.0,32.737500000000004,0.295809,34.07,2256529.5,1767084711.5516305,0
0.0,24.3825,,,2254523.0,1767084711.6125,0
0.0,4.945,,,2254079.5,1767084711.6733696,0
0.0,-9.456666666666669,,,2253502.5,1767084711.734239,0
0.0,-21.5925,0.295809,34.07,2253189.0,1767084711.7951088,0
0.0,-44.22,,,2252456.0,1767084711.8559783,0
0.0,-44.1375,,,2252826.0,1767084711.916848,0
0.0,-5.3575,,,2252828.5,1767084711.9777174,0
0.0,20.520000000000003,0.295809,34.07,2253065.0,1767084712.0385869,0
0.0,16.85,,,2253261.0,1767084712.0994565,0
0.0,9.692499999999999,,,2253653.0,1767084712.160326,0
0.0,12.247500000000002,,,2251615.5,1767084712.2211957,0
0.0,11.5075,0.295809,34.03,2246100.0,1767084712.2820652,0
0.0,6.696666666666666,,,2242235.5,1767084712.3429348,0
0.0,-7.0,,,2238891.0,1767084712.4038043,0
0.0,-22.175,,,2236322.0,1767084712.464674,0
0.0,-40.045,0.294529,34.03,2233578.0,1767084712.5255435,0
0.0,-56.655,,,2231172.0,1767084712.5864131,0
0.0,-30.372500000000002,,,2229569.0,1767084712.6472826,0
0.0,12.825,,,2228314.0,1767084712.708152,0
0.0,29.15,0.290687,34.03,2227391.0,1767084712.7690217,0
0.0,23.8675,,,2227028.0,1767084712.8298912,0
0.0,21.06,,,2227414.0,1767084712.890761,0
0.0,21.766666666666666,,,2225954.0,1767084712.9516304,0
0.0,17.515,0.291968,34.03,2221365.0,1767084713.0125,0
0.0,10.594999999999999,,,2216220.0,1767084713.0733695,0
0.0,-5.0075,,,2213109.0,1767084713.1342392,0
0.0,-21.3525,,,2211421.5,1767084713.1951087,0
0.0,-39.2375,0.289407,34.07,2209561.0,1767084713.2559783,0
0.0,-60.0225,,,2207536.0,1767084713.3168478,0
0.0,-38.480000000000004,,,2205745.5,1767084713.3777175,0
0.0,10.195,,,2205111.0,1767084713.438587,0
0.0,31.47666666666667,,,2204900.5,1767084713.4994564,0
0.0,30.5025,0.288126,34.07,2204438.0,1767084713.560326,0
0.0,25.197499999999998,,,2204778.0,1767084713.6211956,0
0.0,25.9825,,,2203587.0,1767084713.6820652,0
0.0,25.195,,,2198762.5,1767084713.7429347,0
