ID,empatica_bvp,empatica_eda,empatica_temp,samsung_bvp,time,CL
7.0,6.760555555555555,0.19148949999999998,31.060000000000002,,1649753753.264375,0
7.0,8.613333333333333,0.202377,31.05,,1649753753.544375,0
7.0,-20.082222222222217,0.198535,31.05,,1649753753.824375,0
7.0,-14.241666666666665,0.193411,31.05,,1649753754.104375,0
7.0,18.537222222222216,0.195973,31.03,,1649753754.384375,0
7.0,-66.16166666666666,0.193411,31.03,,1649753754.664375,0
7.0,30.721666666666668,0.194692,31.03,,1649753754.944375,0
7.0,63.93777777777778,0.194692,31.03,,1649753755.224375,0
7.0,-21.376111111111115,0.19213,31.05,,1649753755.504375,0
7.0,-27.900555555555556,0.190849,31.05,,1649753755.784375,0
7.0,16.825555555555553,0.19213,31.05,,1649753756.064375,0
7.0,-36.309444444444445,0.190849,31.03,,1649753756.344375,0
7.0,-26.983529411764707,0.19213,31.03,,1649753756.624375,0
7.0,66.485,0.19213,31.03,,1649753756.904375,0
7.0,-18.735555555555557,0.194692,31.03,,1649753757.184375,0
7.0,0.3350000000000024,0.194692,31.03,,1649753757.464375,0
7.0,79.03555555555556,0.194692,31.03,,1649753757.744375,0
7.0,-30.18777777777778,0.1927705,31.03,,1649753758.024375,0
7.0,-33.431666666666665,0.193411,31.07,,1649753758.304375,0
7.0,72.00722222222221,0.19213,31.07,,1649753758.584375,0
7.0,-13.24777777777778,0.195973,31.07,,1649753758.864375,0
7.0,-40.028333333333336,0.194692,31.07,,1649753759.144375,0
7.0,65.49833333333332,0.195973,31.05,,1649753759.424375,0
7.0,-7.920555555555556,0.195973,31.05,,1649753759.704375,0
7.0,-48.17235294117647,0.197254,31.05,,1649753759.984375,0
7.0,60.76944444444445,0.193411,31.060000000000002,,1649753760.264375,0
7.0,9.398333333333333,0.193411,31.07,,1649753760.544375,0
7.0,-73.88833333333334,0.193411,31.07,,1649753760.824375,0
7.0,41.39222222222223,0.194692,31.07,,1649753761.104375,0
7.0,27.105555555555554,0.195973,31.05,,1649753761.384375,0
7.0,-40.042222222222215,0.195973,31.05,,1649753761.664375,0
7.0,-13.165000000000003,0.194692,31.05,,1649753761.944375,0
7.0,33.809444444444445,0.197254,31.05,,1649753762.224375,0
7.0,-7.031666666666667,0.19213,31.05,,1649753762.504375,0
7.0,-61.78722222222221,0.19213,31.05,,1649753762.784375,0
7.0,34.346111111111114,0.194692,31.05,,1649753763.064375,0
7.0,20.433888888888887,0.195973,31.05,,1649753763.344375,0
7.0,-32.247058823529414,0.194692,31.05,,1649753763.624375,0
7.0,-21.295,0.195973,31.05,,1649753763.904375,0
7.0,35.05888888888889,0.195973,31.05,,1649753764.184375,0
7.0,1.333333333333333,0.193411,31.05,,1649753764.464375,0
