ID,empatica_bvp,empatica_eda,empatica_temp,samsung_bvp,time,CL
10.0,-66.8325,,,1734739.0,1721466928.5868695,1
10.0,-90.94749999999999,,,1733845.5,1721466928.6477392,1
10.0,-99.38000000000001,,,1736932.0,1721466928.7086086,1
10.0,-65.68,0.268998,34.77,1738217.5,1721466928.7694783,1
10.0,-32.855,,,1735836.0,1721466928.8303478,1
10.0,-8.16,,,1734102.0,1721466928.8912175,1
10.0,3.8699999999999997,,,1740465.0,1721466928.952087,1
10.0,6.404999999999999,0.318955,34.77,1747399.5,1721466929.0129566,1
10.0,0.0,,,1752942.0,1721466929.073826,1
10.0,-4.455,,,1760078.5,1721466929.1346958,1
10.0,-6.1575,,,1767375.0,1721466929.1955652,1
10.0,-11.3475,0.308708,34.77,1773100.0,1721466929.256435,1
10.0,-21.2175,,,1776408.0,1721466929.3173044,1
10.0,-32.275000000000006,,,1782039.0,1721466929.3781738,1
10.0,-42.865,,,1786628.0,1721466929.4390435,1
10.0,-46.43000000000001,,,1790991.0,1721466929.499913,1
10.0,-37.9525,0.288213,34.77,1794910.0,1721466929.5607827,1
10.0,-20.89,,,1798379.0,1721466929.6216521,1
10.0,6.22,,,1801880.0,1721466929.6825218,1
10.0,31.8825,,,1805233.0,1721466929.7433913,1
10.0,90.4725,0.281808,34.77,1808748.0,1721466929.804261,1
10.0,178.5675,,,1812543.5,1721466929.8651304,1
10.0,220.765,,,1816347.0,1721466929.926,1
10.0,153.25,,,1820525.0,1721466929.9868696,1
10.0,-67.02000000000001,0.283089,34.77,1825487.0,1721466930.0477393,1
10.0,-295.7033333333333,,,1827025.0,1721466930.1086087,1
10.0,-440.62250000000006,,,1826813.0,1721466930.1694782,1
10.0,-516.8975,,,1827798.0,1721466930.2303479,1
10.0,-479.40250000000003,0.277965,34.77,1829982.0,1721466930.2912173,1
10.0,-391.4825000000001,,,1832225.0,1721466930.352087,1
10.0,-314.2325,,,1834590.5,1721466930.4129565,1
10.0,-233.2925,,,1836817.0,1721466930.4738262,1
10.0,-138.995,0.276684,34.77,1839604.0,1721466930.5346956,1
10.0,-68.0875,,,1842308.0,1721466930.5955653,1
10.0,-14.115,,,1845776.5,1721466930.6564348,1
10.0,25.290000000000003,,,1849570.0,1721466930.7173045,1
10.0,55.61,0.275403,34.77,1852819.5,1721466930.778174,1
10.0,87.3125,,,1855985.0,1721466930.8390436,1
10.0,124.5625,,,1859502.0,1721466930.899913,1
10.0,162.185,,,1862575.0,1721466930.9607825,1
10.0,214.875,0.272841,34.77,1862937.5,1721466931.0216522,1
10.0,269.22,,,1861128.0,1721466931.0825217,1
10.0,339.96250000000003,,,1861028.5,1721466931.1433914,1
10.0,426.77750000000003,,,1861863.0,1721466931.2042608,1
10.0,400.2,0.274122,34.75,1863331.0,1721466931.2651305,1
10.0,279.02250000000004,,,1864712.0,1721466931.326,1
10.0,174.6375,,,1866122.0,1721466931.3868697,1
10.0,152.6625,,,1868222.0,1721466931.4477391,1
10.0,141.9475,0.276684,34.75,1869949.0,1721466931.5086088,1
10.0,118.6625,,,1872113.5,1721466931.5694783,1
10.0,93.27749999999999,,,1874923.0,1721466931.630348,1
10.0,70.8125,,,1873449.5,1721466931.6912174,1
10.0,62.067499999999995,0.274122,34.75,1870428.0,1721466931.7520869,1
10.0,44.19,,,1869739.0,1721466931.8129566,1
10.0,19.2,,,1872257.0,1721466931.873826,1
10.0,-4.2075,,,1869809.5,1721466931.9346957,1
10.0,-26.8075,,,1867697.0,1721466931.9955652,1
10.0,-46.1375,0.272841,34.75,1868475.5,1721466932.0564349,1
10.0,-67.495,,,1869570.0,1721466932.1173043,1
10.0,-82.50999999999999,,,1870598.5,1721466932.178174,1
10.0,-85.405,,,1870205.0,1721466932.2390435,1
10.0,-39.7775,0.272841,34.75,1872188.5,1721466932.2999132,1
10.0,25.6425,,,1875483.0,1721466932.3607826,1
10.0,60.60333333333333,,,1886629.5,1721466932.421652,1
10.0,73.86500000000001,,,1901936.0,1721466932.4825218,1
10.0,66.645,0.274122,34.75,1913070.5,1721466932.5433912,1
10.0,40.63,,,1923816.0,1721466932.604261,1
10.0,23.4775,,,1927519.5,1721466932.6651304,1
10.0,9.125,,,1924987.0,1721466932.726,1
10.0,-1.4024999999999999,0.272841,34.75,1922118.5,1721466932.7868695,1
10.0,25.259999999999998,,,1914593.5,1721466932.8477392,1
10.0,44.2175,,,1905410.0,1721466932.9086087,1
10.0,18.51,,,1899924.5,1721466932.9694784,1
10.0,-3.8766666666666665,0.27156,34.75,1896786.0,1721466933.0303478,1
10.0,-14.035,,,1897541.5,1721466933.0912175,1
10.0,-8.7775,,,1897881.0,1721466933.152087,1
10.0,-5.67,,,1897157.5,1721466933.2129564,1
10.0,-12.420000000000002,0.274122,34.73,1897545.0,1721466933.2738261,1
10.0,-24.4075,,,1898151.0,1721466933.3346956,1
10.0,-26.419999999999998,,,1899682.0,1721466933.3955653,1
10.0,-21.63,,,1900774.0,1721466933.4564347,1
10.0,3.9825000000000004,0.275403,34.73,1901471.0,1721466933.5173044,1
10.0,36.4525,,,1901960.5,1721466933.5781739,1
10.0,60.0,,,1901498.0,1721466933.6390436,1
10.0,74.36,,,1897674.0,1721466933.699913,1
10.0,59.7025,0.277965,34.73,1895557.0,1721466933.7607827,1
