ID,empatica_bvp,empatica_eda,empatica_temp,samsung_bvp,time,CL
1.0,26.05,0.117854,35.5,,1760267461.0202725,1
1.0,24.46,,,,1760267461.05617,1
1.0,23.165,,,,1760267461.0920672,1
1.0,20.996666666666666,,,,1760267461.1279647,1
1.0,19.35,,,,1760267461.1638622,1
1.0,19.265,,,,1760267461.1997597,1
1.0,19.756666666666668,,,,1760267461.235657,1
1.0,18.73,0.124259,35.5,,1760267461.2715545,1
1.0,14.82,,,,1760267461.307452,1
1.0,8.59,,,,1760267461.3433495,1
1.0,0.45,,,,1760267461.3792467,1
1.0,-7.27,,,,1760267461.4151442,1
1.0,-14.0,,,,1760267461.4510417,1
1.0,-23.223333333333333,,,,1760267461.4869392,1
1.0,-32.745000000000005,0.126821,35.5,,1760267461.5228364,1
1.0,-40.035,,,,1760267461.558734,1
1.0,-49.57666666666666,,,,1760267461.5946314,1
1.0,-62.415,,,,1760267461.630529,1
1.0,-73.74000000000001,,,,1760267461.6664262,1
1.0,-78.57499999999999,,,,1760267461.7023237,1
1.0,-67.46666666666665,,,,1760267461.7382212,1
1.0,-45.445,0.119135,35.5,,1760267461.7741187,1
1.0,-28.445,,,,1760267461.810016,1
1.0,-11.486666666666666,,,,1760267461.8459134,1
1.0,2.095,,,,1760267461.881811,1
1.0,8.08,,,,1760267461.9177084,1
1.0,10.333333333333334,,,,1760267461.9536057,1
1.0,16.735,,,,1760267461.9895031,1
1.0,31.689999999999998,0.133226,35.5,,1760267462.0254006,1
1.0,53.230000000000004,,,,1760267462.0612981,1
1.0,80.58999999999999,,,,1760267462.0971956,1
1.0,105.61,,,,1760267462.1330929,1
1.0,126.54499999999999,,,,1760267462.1689904,1
1.0,154.74999999999997,,,,1760267462.2048879,1
1.0,180.23,,,,1760267462.2407854,1
1.0,191.655,0.122978,35.53,,1760267462.2766826,1
1.0,185.43333333333337,,,,1760267462.31258,1
1.0,153.175,,,,1760267462.3484776,1
1.0,98.93,,,,1760267462.384375,1
1.0,16.185000000000002,,,,1760267462.4202724,1
1.0,-99.83,,,,1760267462.4561698,1
1.0,-181.75,,,,1760267462.4920673,1
1.0,-203.375,0.116573,35.53,,1760267462.5279648,1
1.0,-181.27,,,,1760267462.563862,1
1.0,-124.08000000000001,,,,1760267462.5997596,1
1.0,-74.06,,,,1760267462.635657,1
1.0,-38.945,,,,1760267462.6715546,1
1.0,-13.03,,,,1760267462.7074518,1
1.0,8.74,,,,1760267462.7433493,1
1.0,25.27,0.117854,35.53,,1760267462.7792468,1
1.0,41.196666666666665,,,,1760267462.8151443,1
1.0,51.67,,,,1760267462.8510416,1
1.0,56.665,,,,1760267462.886939,1
1.0,66.92,,,,1760267462.9228365,1
1.0,87.345,,,,1760267462.958734,1
1.0,95.0,,,,1760267462.9946315,1
1.0,73.0,0.119135,35.53,,1760267463.0305288,1
1.0,15.696666666666665,,,,1760267463.0664263,1
1.0,-32.275,,,,1760267463.1023238,1
1.0,-54.735,,,,1760267463.1382213,1
1.0,-75.77,,,,1760267463.1741185,1
1.0,-90.7,,,,1760267463.210016,1
1.0,-96.08000000000001,,,,1760267463.2459135,1
